,Airline,Date,Source,Destination,Departure Time,Arrival Time,Flight Duration,Price,Stops
1632,IndiGo,14-May,New Delhi,Mumbai,21:30,23:30,2h 00m,"9,420",Non Stop
1633,IndiGo,14-May,New Delhi,Mumbai,14:45,"00:05
+ 1 day",9h 20m,"9,629",1 Stop
1634,Vistara,14-May,New Delhi,Mumbai,8:40,15:55,7h 15m,"10,364",1 Stop
1635,IndiGo,14-May,New Delhi,Mumbai,4:55,13:20,8h 25m,"10,364",1 Stop
1636,IndiGo,14-May,New Delhi,Mumbai,7:20,15:55,8h 35m,"10,364",1 Stop
1637,IndiGo,14-May,New Delhi,Mumbai,13:00,21:50,8h 50m,"10,364",1 Stop
1638,IndiGo,14-May,New Delhi,Mumbai,21:05,"07:10
+ 1 day",10h 05m,"10,417",1 Stop
1639,Go First,14-May,New Delhi,Mumbai,14:00,16:15,2h 15m,"10,575",Non Stop
1640,IndiGo,14-May,New Delhi,Mumbai,15:30,21:45,6h 15m,"10,697",1 Stop
1641,IndiGo,14-May,New Delhi,Mumbai,5:55,15:00,9h 05m,"10,862",1 Stop
1642,IndiGo,14-May,New Delhi,Mumbai,5:20,10:35,5h 15m,"10,889",1 Stop
1643,IndiGo,14-May,New Delhi,Mumbai,20:55,"07:25
+ 1 day",10h 30m,"10,889",1 Stop
1644,IndiGo,14-May,New Delhi,Mumbai,13:20,"16:00
+ 1 day",26h 40m,"11,100",1 Stop
1645,Air India,14-May,New Delhi,Mumbai,10:10,17:25,7h 15m,"11,309",1 Stop
1646,Go First,14-May,New Delhi,Mumbai,6:30,15:45,9h 15m,"11,362",1 Stop
1647,Vistara,14-May,New Delhi,Mumbai,22:15,"05:30
+ 1 day",7h 15m,"11,572",1 Stop
1648,Vistara,14-May,New Delhi,Mumbai,22:15,"08:00
+ 1 day",9h 45m,"11,572",1 Stop
1649,Vistara,14-May,New Delhi,Mumbai,5:55,10:00,4h 05m,"11,598",1 Stop
1650,Vistara,14-May,New Delhi,Mumbai,19:35,"05:30
+ 1 day",9h 55m,"11,782",1 Stop
1651,Vistara,14-May,New Delhi,Mumbai,19:35,"00:40
+ 1 day",5h 05m,"11,887",1 Stop
1652,Vistara,14-May,New Delhi,Mumbai,20:55,"07:25
+ 1 day",10h 30m,"11,887",1 Stop
1653,Vistara,14-May,New Delhi,Mumbai,4:45,9:50,5h 05m,"11,939",1 Stop
1654,Vistara,14-May,New Delhi,Mumbai,5:15,13:15,8h 00m,"11,939",1 Stop
1655,Vistara,14-May,New Delhi,Mumbai,22:00,"08:05
+ 1 day",10h 05m,"11,940",1 Stop
1656,Vistara,14-May,New Delhi,Mumbai,12:50,21:00,8h 10m,"12,041",1 Stop
1657,Vistara,14-May,New Delhi,Mumbai,17:35,23:00,5h 25m,"12,045",1 Stop
1658,Vistara,14-May,New Delhi,Mumbai,14:45,23:00,8h 15m,"12,045",1 Stop
1659,Go First,14-May,New Delhi,Mumbai,20:35,"08:40
+ 1 day",12h 05m,"12,045",1 Stop
1660,IndiGo,14-May,New Delhi,Mumbai,20:35,"10:00
+ 1 day",13h 25m,"12,045",1 Stop
1661,IndiGo,14-May,New Delhi,Mumbai,17:35,"08:40
+ 1 day",15h 05m,"12,045",1 Stop
1662,Go First,14-May,New Delhi,Mumbai,17:35,"10:00
+ 1 day",16h 25m,"12,045",1 Stop
1663,IndiGo,14-May,New Delhi,Mumbai,14:45,"08:40
+ 1 day",17h 55m,"12,045",1 Stop
1664,IndiGo,14-May,New Delhi,Mumbai,20:35,"14:30
+ 1 day",17h 55m,"12,045",1 Stop
1665,IndiGo,14-May,New Delhi,Mumbai,14:45,"10:00
+ 1 day",19h 15m,"12,045",1 Stop
1666,SpiceJet,14-May,New Delhi,Mumbai,17:35,"14:30
+ 1 day",20h 55m,"12,045",1 Stop
1667,SpiceJet,14-May,New Delhi,Mumbai,14:45,"14:30
+ 1 day",23h 45m,"12,045",1 Stop
1668,Vistara,14-May,New Delhi,Mumbai,20:35,"23:00
+ 1 day",26h 25m,"12,045",1 Stop
1669,IndiGo,14-May,New Delhi,Mumbai,20:05,"02:00
+ 1 day",5h 55m,"12,070",1 Stop
1670,IndiGo,14-May,New Delhi,Mumbai,17:50,22:10,4h 20m,"12,097",1 Stop
1671,SpiceJet,14-May,New Delhi,Mumbai,11:15,16:55,5h 40m,"12,149",1 Stop
1672,Go First,14-May,New Delhi,Mumbai,10:40,18:40,8h 00m,"12,254",1 Stop
1673,Air India,14-May,New Delhi,Mumbai,17:20,"00:40
+ 1 day",7h 20m,"12,307",1 Stop
1674,Vistara,14-May,New Delhi,Mumbai,7:20,13:45,6h 25m,"12,569",1 Stop
1675,Vistara,14-May,New Delhi,Mumbai,9:50,15:45,5h 55m,"12,674",1 Stop
1676,Vistara,14-May,New Delhi,Mumbai,12:05,18:50,6h 45m,"13,094",1 Stop
1677,IndiGo,14-May,New Delhi,Mumbai,9:00,18:50,9h 50m,"13,094",1 Stop
1678,Air India,14-May,New Delhi,Mumbai,10:25,23:00,12h 35m,"13,095",1 Stop
1679,Air India,14-May,New Delhi,Mumbai,13:35,19:40,6h 05m,"13,462",1 Stop
1680,IndiGo,14-May,New Delhi,Mumbai,9:50,19:40,9h 50m,"13,462",1 Stop
1681,IndiGo,14-May,New Delhi,Mumbai,9:00,14:55,5h 55m,"13,514",1 Stop
1682,Vistara,14-May,New Delhi,Mumbai,10:40,19:50,9h 10m,"13,620",1 Stop
1683,Vistara,14-May,New Delhi,Mumbai,22:00,"00:35
+ 2 days",26h 35m,"13,620",1 Stop
1684,Vistara,14-May,New Delhi,Mumbai,13:20,18:20,5h 00m,"13,725",1 Stop
1685,Vistara,14-May,New Delhi,Mumbai,18:40,"09:55
+ 1 day",15h 15m,"13,830",1 Stop
1686,Vistara,14-May,New Delhi,Mumbai,11:10,"09:55
+ 1 day",22h 45m,"13,830",1 Stop
1687,Air India,14-May,New Delhi,Mumbai,0:15,8:00,7h 45m,"13,934",1 Stop
1688,Vistara,14-May,New Delhi,Mumbai,6:10,21:05,14h 55m,"14,250",1 Stop
1689,Vistara,14-May,New Delhi,Mumbai,5:30,16:25,10h 55m,"14,460",1 Stop
1690,Vistara,14-May,New Delhi,Mumbai,0:15,9:50,9h 35m,"14,512",1 Stop
1691,Vistara,14-May,New Delhi,Mumbai,0:15,5:30,5h 15m,"14,722",1 Stop
1692,Vistara,14-May,New Delhi,Mumbai,17:35,23:25,5h 50m,"14,880",1 Stop
1693,Vistara,14-May,New Delhi,Mumbai,20:40,"08:15
+ 1 day",11h 35m,"14,880",1 Stop
1694,Air India,14-May,New Delhi,Mumbai,17:35,"08:15
+ 1 day",14h 40m,"14,880",1 Stop
1695,Vistara,14-May,New Delhi,Mumbai,7:30,13:00,5h 30m,"15,510",1 Stop
1696,Vistara,14-May,New Delhi,Mumbai,6:15,13:00,6h 45m,"15,510",1 Stop
1697,Vistara,14-May,New Delhi,Mumbai,15:00,"16:25
+ 1 day",25h 25m,"15,510",1 Stop
1698,Vistara,14-May,New Delhi,Mumbai,16:05,21:50,5h 45m,"15,930",1 Stop
1699,Air India,14-May,New Delhi,Mumbai,17:30,23:30,6h 00m,"15,930",1 Stop
1700,Vistara,14-May,New Delhi,Mumbai,16:05,23:25,7h 20m,"15,930",1 Stop
1701,Vistara,14-May,New Delhi,Mumbai,15:55,23:30,7h 35m,"15,930",1 Stop
1702,Vistara,14-May,New Delhi,Mumbai,7:30,20:20,12h 50m,"15,930",1 Stop
1703,Air India,14-May,New Delhi,Mumbai,19:55,"09:00
+ 1 day",13h 05m,"15,930",1 Stop
1704,Air India,14-May,New Delhi,Mumbai,21:15,"11:35
+ 1 day",14h 20m,"16,310",1 Stop
1705,IndiGo,14-May,New Delhi,Mumbai,13:30,22:35,9h 05m,"16,350",1 Stop
1706,IndiGo,14-May,New Delhi,Mumbai,9:05,20:15,11h 10m,"16,455",1 Stop
1707,IndiGo,14-May,New Delhi,Mumbai,17:10,21:35,4h 25m,"16,508",1 Stop
1708,IndiGo,14-May,New Delhi,Mumbai,17:10,"11:00
+ 1 day",17h 50m,"16,508",1 Stop
1709,IndiGo,14-May,New Delhi,Mumbai,12:50,19:15,6h 25m,"16,632",1 Stop
1710,Vistara,14-May,New Delhi,Mumbai,14:15,20:45,6h 30m,"16,875",1 Stop
1711,Vistara,14-May,New Delhi,Mumbai,14:15,21:50,7h 35m,"16,875",1 Stop
1712,Vistara,14-May,New Delhi,Mumbai,14:15,23:25,9h 10m,"16,875",1 Stop
1713,Vistara,14-May,New Delhi,Mumbai,21:15,"08:35
+ 1 day",11h 20m,"16,980",1 Stop
1714,Vistara,14-May,New Delhi,Mumbai,22:00,"16:35
+ 1 day",18h 35m,"16,980",1 Stop
